Date;Heure;Type;Nom;Disponibilite;Capacite;Statut;Latitude;Longitude
25/12/2025;10:53:51;Voiture;Vicarello;48;64;Open;43.63286;3.898411
25/12/2025;10:53:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;10:53:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;10:53:51;Voiture;Charles de Gaulle;173;260;Open;43.6285421;3.8977621
25/12/2025;10:53:51;Voiture;Polygone;1700;1911;Open;43.607697;3.88515
25/12/2025;10:53:51;Voiture;Arc de Triomphe;191;440;Open;43.61100267;3.8732007
25/12/2025;10:53:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;11:03:51;Voiture;Antigone;177;239;Open;43.60871606;3.88881893
25/12/2025;11:03:51;Voiture;Comedie;500;664;Open;43.60856092;3.87976196
25/12/2025;11:03:51;Voiture;Corum;389;480;Open;43.61388821;3.88225773
25/12/2025;11:03:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;11:03:51;Voiture;Foch;583;620;Open;43.61074912;3.87657084
25/12/2025;11:03:51;Voiture;Gambetta;221;452;Open;43.60695138;3.87137436
25/12/2025;11:03:51;Voiture;Gare;450;656;Open;43.604024;3.87891
25/12/2025;11:03:51;Voiture;Triangle;376;434;Open;43.60923384;3.88184418
25/12/2025;11:03:51;Voiture;Pitot;511;590;Open;43.61224494;3.87019117
25/12/2025;11:03:51;Voiture;Circe;1117;1200;Open;43.60495377;3.9178495
25/12/2025;11:03:51;Voiture;Garcia Lorca;383;400;Open;43.59098509;3.8907158
25/12/2025;11:03:51;Voiture;Mosson;309;328;Open;43.61623716;3.81966554
25/12/2025;11:03:51;Voiture;Sabines;203;285;Open;43.58383263;3.8602246
25/12/2025;11:03:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;11:03:51;Voiture;Saint Jean Le Sec;237;285;Open;43.57082225;3.8379312
25/12/2025;11:03:51;Voiture;Euromedecine;200;239;Open;43.63895359;3.82772365
25/12/2025;11:03:51;Voiture;Occitanie;567;615;Open;43.63456232;3.84859796
25/12/2025;11:03:51;Voiture;Vicarello;48;64;Open;43.63286;3.898411
25/12/2025;11:03:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;11:03:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;11:03:51;Voiture;Charles de Gaulle;173;260;Open;43.6285421;3.8977621
25/12/2025;11:03:51;Voiture;Polygone;1704;1911;Open;43.607697;3.88515
25/12/2025;11:03:51;Voiture;Arc de Triomphe;191;440;Open;43.61100267;3.8732007
25/12/2025;11:03:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;11:13:51;Voiture;Antigone;177;239;Open;43.60871606;3.88881893
25/12/2025;11:13:51;Voiture;Comedie;496;664;Open;43.60856092;3.87976196
25/12/2025;11:13:51;Voiture;Corum;389;480;Open;43.61388821;3.88225773
25/12/2025;11:13:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;11:13:51;Voiture;Foch;582;620;Open;43.61074912;3.87657084
25/12/2025;11:13:51;Voiture;Gambetta;221;452;Open;43.60695138;3.87137436
25/12/2025;11:13:51;Voiture;Gare;451;656;Open;43.604024;3.87891
25/12/2025;11:13:51;Voiture;Triangle;374;434;Open;43.60923384;3.88184418
25/12/2025;11:13:51;Voiture;Pitot;514;590;Open;43.61224494;3.87019117
25/12/2025;11:13:51;Voiture;Circe;1117;1200;Open;43.60495377;3.9178495
25/12/2025;11:13:51;Voiture;Garcia Lorca;383;400;Open;43.59098509;3.8907158
25/12/2025;11:13:51;Voiture;Mosson;311;328;Open;43.61623716;3.81966554
25/12/2025;11:13:51;Voiture;Sabines;202;285;Open;43.58383263;3.8602246
25/12/2025;11:13:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;11:13:51;Voiture;Saint Jean Le Sec;237;285;Open;43.57082225;3.8379312
25/12/2025;11:13:51;Voiture;Euromedecine;199;239;Open;43.63895359;3.82772365
25/12/2025;11:13:51;Voiture;Occitanie;566;615;Open;43.63456232;3.84859796
25/12/2025;11:13:51;Voiture;Vicarello;48;64;Open;43.63286;3.898411
25/12/2025;11:13:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;11:13:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;11:13:51;Voiture;Charles de Gaulle;174;260;Open;43.6285421;3.8977621
25/12/2025;11:13:51;Voiture;Polygone;1705;1911;Open;43.607697;3.88515
25/12/2025;11:13:51;Voiture;Arc de Triomphe;193;440;Open;43.61100267;3.8732007
25/12/2025;11:13:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;11:23:51;Voiture;Antigone;177;239;Open;43.60871606;3.88881893
25/12/2025;11:23:51;Voiture;Comedie;495;664;Open;43.60856092;3.87976196
25/12/2025;11:23:51;Voiture;Corum;388;480;Open;43.61388821;3.88225773
25/12/2025;11:23:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;11:23:51;Voiture;Foch;583;620;Open;43.61074912;3.87657084
25/12/2025;11:23:51;Voiture;Gambetta;221;452;Open;43.60695138;3.87137436
25/12/2025;11:23:51;Voiture;Gare;453;656;Open;43.604024;3.87891
25/12/2025;11:23:51;Voiture;Triangle;374;434;Open;43.60923384;3.88184418
25/12/2025;11:23:51;Voiture;Pitot;515;590;Open;43.61224494;3.87019117
25/12/2025;11:23:51;Voiture;Circe;1115;1200;Open;43.60495377;3.9178495
25/12/2025;11:23:51;Voiture;Garcia Lorca;382;400;Open;43.59098509;3.8907158
25/12/2025;11:23:51;Voiture;Mosson;311;328;Open;43.61623716;3.81966554
25/12/2025;11:23:51;Voiture;Sabines;203;285;Open;43.58383263;3.8602246
25/12/2025;11:23:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;11:23:51;Voiture;Saint Jean Le Sec;237;285;Open;43.57082225;3.8379312
25/12/2025;11:23:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;11:23:51;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
25/12/2025;11:23:51;Voiture;Vicarello;46;64;Open;43.63286;3.898411
25/12/2025;11:23:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;11:23:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;11:23:51;Voiture;Charles de Gaulle;174;260;Open;43.6285421;3.8977621
25/12/2025;11:23:51;Voiture;Polygone;1701;1911;Open;43.607697;3.88515
25/12/2025;11:23:51;Voiture;Arc de Triomphe;193;440;Open;43.61100267;3.8732007
25/12/2025;11:23:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;11:33:51;Voiture;Antigone;178;239;Open;43.60871606;3.88881893
25/12/2025;11:33:51;Voiture;Comedie;496;664;Open;43.60856092;3.87976196
25/12/2025;11:33:51;Voiture;Corum;391;480;Open;43.61388821;3.88225773
25/12/2025;11:33:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;11:33:51;Voiture;Foch;588;620;Open;43.61074912;3.87657084
25/12/2025;11:33:51;Voiture;Gambetta;222;452;Open;43.60695138;3.87137436
25/12/2025;11:33:51;Voiture;Gare;468;656;Open;43.604024;3.87891
25/12/2025;11:33:51;Voiture;Triangle;377;434;Open;43.60923384;3.88184418
25/12/2025;11:33:51;Voiture;Pitot;516;590;Open;43.61224494;3.87019117
25/12/2025;11:33:51;Voiture;Circe;1115;1200;Open;43.60495377;3.9178495
25/12/2025;11:33:51;Voiture;Garcia Lorca;382;400;Open;43.59098509;3.8907158
25/12/2025;11:33:51;Voiture;Mosson;309;328;Open;43.61623716;3.81966554
25/12/2025;11:33:51;Voiture;Sabines;203;285;Open;43.58383263;3.8602246
25/12/2025;11:33:51;Voiture;Sablassou;297;379;Open;43.63419194;3.92229536
25/12/2025;11:33:51;Voiture;Saint Jean Le Sec;237;285;Open;43.57082225;3.8379312
25/12/2025;11:33:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;11:33:51;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
25/12/2025;11:33:51;Voiture;Vicarello;47;64;Open;43.63286;3.898411
25/12/2025;11:33:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;11:33:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;11:33:51;Voiture;Charles de Gaulle;175;260;Open;43.6285421;3.8977621
25/12/2025;11:33:51;Voiture;Polygone;1704;1911;Open;43.607697;3.88515
25/12/2025;11:33:51;Voiture;Arc de Triomphe;195;440;Open;43.61100267;3.8732007
25/12/2025;11:33:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;11:43:51;Voiture;Antigone;179;239;Open;43.60871606;3.88881893
25/12/2025;11:43:51;Voiture;Comedie;497;664;Open;43.60856092;3.87976196
25/12/2025;11:43:51;Voiture;Corum;393;480;Open;43.61388821;3.88225773
25/12/2025;11:43:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;11:43:51;Voiture;Foch;587;620;Open;43.61074912;3.87657084
25/12/2025;11:43:51;Voiture;Gambetta;221;452;Open;43.60695138;3.87137436
25/12/2025;11:43:51;Voiture;Gare;458;656;Open;43.604024;3.87891
25/12/2025;11:43:51;Voiture;Triangle;377;434;Open;43.60923384;3.88184418
25/12/2025;11:43:51;Voiture;Pitot;519;590;Open;43.61224494;3.87019117
25/12/2025;11:43:51;Voiture;Circe;1114;1200;Open;43.60495377;3.9178495
25/12/2025;11:43:51;Voiture;Garcia Lorca;382;400;Open;43.59098509;3.8907158
25/12/2025;11:43:51;Voiture;Mosson;309;328;Open;43.61623716;3.81966554
25/12/2025;11:43:51;Voiture;Sabines;201;285;Open;43.58383263;3.8602246
25/12/2025;11:43:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;11:43:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;11:43:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;11:43:51;Voiture;Occitanie;565;615;Open;43.63456232;3.84859796
25/12/2025;11:43:51;Voiture;Vicarello;47;64;Open;43.63286;3.898411
25/12/2025;11:43:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;11:43:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;11:43:51;Voiture;Charles de Gaulle;179;260;Open;43.6285421;3.8977621
25/12/2025;11:43:51;Voiture;Polygone;1704;1911;Open;43.607697;3.88515
25/12/2025;11:43:51;Voiture;Arc de Triomphe;199;440;Open;43.61100267;3.8732007
25/12/2025;11:43:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;11:53:51;Voiture;Antigone;179;239;Open;43.60871606;3.88881893
25/12/2025;11:53:51;Voiture;Comedie;499;664;Open;43.60856092;3.87976196
25/12/2025;11:53:51;Voiture;Corum;395;480;Open;43.61388821;3.88225773
25/12/2025;11:53:51;Voiture;Europa;511;591;Open;43.60784971;3.89253074
25/12/2025;11:53:51;Voiture;Foch;584;620;Open;43.61074912;3.87657084
25/12/2025;11:53:51;Voiture;Gambetta;222;452;Open;43.60695138;3.87137436
25/12/2025;11:53:51;Voiture;Gare;454;656;Open;43.604024;3.87891
25/12/2025;11:53:51;Voiture;Triangle;377;434;Open;43.60923384;3.88184418
25/12/2025;11:53:51;Voiture;Pitot;517;590;Open;43.61224494;3.87019117
25/12/2025;11:53:51;Voiture;Circe;1110;1200;Open;43.60495377;3.9178495
25/12/2025;11:53:51;Voiture;Garcia Lorca;382;400;Open;43.59098509;3.8907158
25/12/2025;11:53:51;Voiture;Mosson;309;328;Open;43.61623716;3.81966554
25/12/2025;11:53:51;Voiture;Sabines;198;285;Open;43.58383263;3.8602246
25/12/2025;11:53:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;11:53:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;11:53:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;11:53:51;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
25/12/2025;11:53:51;Voiture;Vicarello;47;64;Open;43.63286;3.898411
25/12/2025;11:53:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;11:53:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;11:53:51;Voiture;Charles de Gaulle;179;260;Open;43.6285421;3.8977621
25/12/2025;11:53:51;Voiture;Polygone;1706;1911;Open;43.607697;3.88515
25/12/2025;11:53:51;Voiture;Arc de Triomphe;199;440;Open;43.61100267;3.8732007
25/12/2025;11:53:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;12:03:51;Voiture;Antigone;179;239;Open;43.60871606;3.88881893
25/12/2025;12:03:51;Voiture;Comedie;500;664;Open;43.60856092;3.87976196
25/12/2025;12:03:51;Voiture;Corum;396;480;Open;43.61388821;3.88225773
25/12/2025;12:03:51;Voiture;Europa;511;591;Open;43.60784971;3.89253074
25/12/2025;12:03:51;Voiture;Foch;578;620;Open;43.61074912;3.87657084
25/12/2025;12:03:51;Voiture;Gambetta;221;452;Open;43.60695138;3.87137436
25/12/2025;12:03:51;Voiture;Gare;463;656;Open;43.604024;3.87891
25/12/2025;12:03:51;Voiture;Triangle;377;434;Open;43.60923384;3.88184418
25/12/2025;12:03:51;Voiture;Pitot;516;590;Open;43.61224494;3.87019117
25/12/2025;12:03:51;Voiture;Circe;1109;1200;Open;43.60495377;3.9178495
25/12/2025;12:03:51;Voiture;Garcia Lorca;382;400;Open;43.59098509;3.8907158
25/12/2025;12:03:51;Voiture;Mosson;307;328;Open;43.61623716;3.81966554
25/12/2025;12:03:51;Voiture;Sabines;198;285;Open;43.58383263;3.8602246
25/12/2025;12:03:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;12:03:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;12:03:51;Voiture;Euromedecine;199;239;Open;43.63895359;3.82772365
25/12/2025;12:03:51;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
25/12/2025;12:03:51;Voiture;Vicarello;46;64;Open;43.63286;3.898411
25/12/2025;12:03:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;12:03:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;12:03:51;Voiture;Charles de Gaulle;179;260;Open;43.6285421;3.8977621
25/12/2025;12:03:51;Voiture;Polygone;1706;1911;Open;43.607697;3.88515
25/12/2025;12:03:51;Voiture;Arc de Triomphe;197;440;Open;43.61100267;3.8732007
25/12/2025;12:03:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;12:13:51;Voiture;Antigone;179;239;Open;43.60871606;3.88881893
25/12/2025;12:13:51;Voiture;Comedie;501;664;Open;43.60856092;3.87976196
25/12/2025;12:13:51;Voiture;Corum;396;480;Open;43.61388821;3.88225773
25/12/2025;12:13:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;12:13:51;Voiture;Foch;574;620;Open;43.61074912;3.87657084
25/12/2025;12:13:51;Voiture;Gambetta;218;452;Open;43.60695138;3.87137436
25/12/2025;12:13:51;Voiture;Gare;465;656;Open;43.604024;3.87891
25/12/2025;12:13:51;Voiture;Triangle;381;434;Open;43.60923384;3.88184418
25/12/2025;12:13:51;Voiture;Pitot;526;590;Open;43.61224494;3.87019117
25/12/2025;12:13:51;Voiture;Circe;1109;1200;Open;43.60495377;3.9178495
25/12/2025;12:13:51;Voiture;Garcia Lorca;382;400;Open;43.59098509;3.8907158
25/12/2025;12:13:51;Voiture;Mosson;307;328;Open;43.61623716;3.81966554
25/12/2025;12:13:51;Voiture;Sabines;196;285;Open;43.58383263;3.8602246
25/12/2025;12:13:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;12:13:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;12:13:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;12:13:51;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
25/12/2025;12:13:51;Voiture;Vicarello;46;64;Open;43.63286;3.898411
25/12/2025;12:13:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;12:13:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;12:13:51;Voiture;Charles de Gaulle;180;260;Open;43.6285421;3.8977621
25/12/2025;12:13:51;Voiture;Polygone;1706;1911;Open;43.607697;3.88515
25/12/2025;12:13:51;Voiture;Arc de Triomphe;193;440;Open;43.61100267;3.8732007
25/12/2025;12:13:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;12:23:51;Voiture;Antigone;180;239;Open;43.60871606;3.88881893
25/12/2025;12:23:51;Voiture;Comedie;498;664;Open;43.60856092;3.87976196
25/12/2025;12:23:51;Voiture;Corum;394;480;Open;43.61388821;3.88225773
25/12/2025;12:23:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;12:23:51;Voiture;Foch;571;620;Open;43.61074912;3.87657084
25/12/2025;12:23:51;Voiture;Gambetta;220;452;Open;43.60695138;3.87137436
25/12/2025;12:23:51;Voiture;Gare;475;656;Open;43.604024;3.87891
25/12/2025;12:23:51;Voiture;Triangle;381;434;Open;43.60923384;3.88184418
25/12/2025;12:23:51;Voiture;Pitot;535;590;Open;43.61224494;3.87019117
25/12/2025;12:23:51;Voiture;Circe;1112;1200;Open;43.60495377;3.9178495
25/12/2025;12:23:51;Voiture;Garcia Lorca;383;400;Open;43.59098509;3.8907158
25/12/2025;12:23:51;Voiture;Mosson;306;328;Open;43.61623716;3.81966554
25/12/2025;12:23:51;Voiture;Sabines;197;285;Open;43.58383263;3.8602246
25/12/2025;12:23:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;12:23:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;12:23:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;12:23:51;Voiture;Occitanie;564;615;Open;43.63456232;3.84859796
25/12/2025;12:23:51;Voiture;Vicarello;46;64;Open;43.63286;3.898411
25/12/2025;12:23:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;12:23:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;12:23:51;Voiture;Charles de Gaulle;179;260;Open;43.6285421;3.8977621
25/12/2025;12:23:51;Voiture;Polygone;1702;1911;Open;43.607697;3.88515
25/12/2025;12:23:51;Voiture;Arc de Triomphe;197;440;Open;43.61100267;3.8732007
25/12/2025;12:23:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;12:33:51;Voiture;Antigone;180;239;Open;43.60871606;3.88881893
25/12/2025;12:33:51;Voiture;Comedie;499;664;Open;43.60856092;3.87976196
25/12/2025;12:33:51;Voiture;Corum;393;480;Open;43.61388821;3.88225773
25/12/2025;12:33:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;12:33:51;Voiture;Foch;567;620;Open;43.61074912;3.87657084
25/12/2025;12:33:51;Voiture;Gambetta;218;452;Open;43.60695138;3.87137436
25/12/2025;12:33:51;Voiture;Gare;477;656;Open;43.604024;3.87891
25/12/2025;12:33:51;Voiture;Triangle;380;434;Open;43.60923384;3.88184418
25/12/2025;12:33:51;Voiture;Pitot;537;590;Open;43.61224494;3.87019117
25/12/2025;12:33:51;Voiture;Circe;1114;1200;Open;43.60495377;3.9178495
25/12/2025;12:33:51;Voiture;Garcia Lorca;383;400;Open;43.59098509;3.8907158
25/12/2025;12:33:51;Voiture;Mosson;307;328;Open;43.61623716;3.81966554
25/12/2025;12:33:51;Voiture;Sabines;196;285;Open;43.58383263;3.8602246
25/12/2025;12:33:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;12:33:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;12:33:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;12:33:51;Voiture;Occitanie;563;615;Open;43.63456232;3.84859796
25/12/2025;12:33:51;Voiture;Vicarello;45;64;Open;43.63286;3.898411
25/12/2025;12:33:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;12:33:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;12:33:51;Voiture;Charles de Gaulle;180;260;Open;43.6285421;3.8977621
25/12/2025;12:33:51;Voiture;Polygone;1691;1911;Open;43.607697;3.88515
25/12/2025;12:33:51;Voiture;Arc de Triomphe;197;440;Open;43.61100267;3.8732007
25/12/2025;12:33:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;12:43:51;Voiture;Antigone;180;239;Open;43.60871606;3.88881893
25/12/2025;12:43:51;Voiture;Comedie;498;664;Open;43.60856092;3.87976196
25/12/2025;12:43:51;Voiture;Corum;389;480;Open;43.61388821;3.88225773
25/12/2025;12:43:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;12:43:51;Voiture;Foch;564;620;Open;43.61074912;3.87657084
25/12/2025;12:43:51;Voiture;Gambetta;213;452;Open;43.60695138;3.87137436
25/12/2025;12:43:51;Voiture;Gare;472;656;Open;43.604024;3.87891
25/12/2025;12:43:51;Voiture;Triangle;379;434;Open;43.60923384;3.88184418
25/12/2025;12:43:51;Voiture;Pitot;538;590;Open;43.61224494;3.87019117
25/12/2025;12:43:51;Voiture;Circe;1112;1200;Open;43.60495377;3.9178495
25/12/2025;12:43:51;Voiture;Garcia Lorca;383;400;Open;43.59098509;3.8907158
25/12/2025;12:43:51;Voiture;Mosson;307;328;Open;43.61623716;3.81966554
25/12/2025;12:43:51;Voiture;Sabines;193;285;Open;43.58383263;3.8602246
25/12/2025;12:43:51;Voiture;Sablassou;295;379;Open;43.63419194;3.92229536
25/12/2025;12:43:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;12:43:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;12:43:51;Voiture;Occitanie;563;615;Open;43.63456232;3.84859796
25/12/2025;12:43:51;Voiture;Vicarello;45;64;Open;43.63286;3.898411
25/12/2025;12:43:51;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
25/12/2025;12:43:51;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
25/12/2025;12:43:51;Voiture;Charles de Gaulle;180;260;Open;43.6285421;3.8977621
25/12/2025;12:43:51;Voiture;Polygone;1689;1911;Open;43.607697;3.88515
25/12/2025;12:43:51;Voiture;Arc de Triomphe;199;440;Open;43.61100267;3.8732007
25/12/2025;12:43:51;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
25/12/2025;12:53:51;Voiture;Antigone;180;239;Open;43.60871606;3.88881893
25/12/2025;12:53:51;Voiture;Comedie;493;664;Open;43.60856092;3.87976196
25/12/2025;12:53:51;Voiture;Corum;387;480;Open;43.61388821;3.88225773
25/12/2025;12:53:51;Voiture;Europa;512;591;Open;43.60784971;3.89253074
25/12/2025;12:53:51;Voiture;Foch;562;620;Open;43.61074912;3.87657084
25/12/2025;12:53:51;Voiture;Gambetta;210;452;Open;43.60695138;3.87137436
25/12/2025;12:53:51;Voiture;Gare;469;656;Open;43.604024;3.87891
25/12/2025;12:53:51;Voiture;Triangle;379;434;Open;43.60923384;3.88184418
25/12/2025;12:53:51;Voiture;Pitot;538;590;Open;43.61224494;3.87019117
25/12/2025;12:53:51;Voiture;Circe;1112;1200;Open;43.60495377;3.9178495
25/12/2025;12:53:51;Voiture;Garcia Lorca;385;400;Open;43.59098509;3.8907158
25/12/2025;12:53:51;Voiture;Mosson;307;328;Open;43.61623716;3.81966554
25/12/2025;12:53:51;Voiture;Sabines;199;285;Open;43.58383263;3.8602246
25/12/2025;12:53:51;Voiture;Sablassou;296;379;Open;43.63419194;3.92229536
25/12/2025;12:53:51;Voiture;Saint Jean Le Sec;236;285;Open;43.57082225;3.8379312
25/12/2025;12:53:51;Voiture;Euromedecine;198;239;Open;43.63895359;3.82772365
25/12/2025;12:53:51;Voiture;Occitanie;563;615;Open;43.63456232;3.84859796
